Open Time,Order,Symbol,Type,Volume,Volume ,Price ,Price,S / L,T / P,Time,State
2024.12.18 14:16:00,20310139233,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 14:16:02,filled
2024.12.18 14:16:08,20310139270,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 14:16:09,filled
2024.12.18 14:16:10,20310139282,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 14:16:11,filled
2024.12.18 14:16:12,20310139291,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 14:16:12,filled
2024.12.18 14:16:12,20310139295,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 14:16:13,filled
2024.12.18 14:24:03,20310143108,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.18 14:24:04,filled
2024.12.18 14:24:03,20310143109,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.18 14:24:04,filled
2024.12.18 14:24:03,20310143110,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.18 14:24:04,filled
2024.12.18 14:24:03,20310143111,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.18 14:24:04,filled
2024.12.18 14:24:03,20310143112,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.18 14:24:04,filled
2024.12.18 15:01:54,20310164691,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 15:01:55,filled
2024.12.18 15:01:54,20310164693,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 15:01:55,filled
2024.12.18 15:01:55,20310164694,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 15:01:55,filled
2024.12.18 15:15:45,20310172124,Crash 500 Index,buy,0.2 / 0.2,0.2,4322.935,4322.935,,,2024.12.18 15:15:45,filled
2024.12.18 15:20:49,20310175180,Crash 500 Index,buy,0.2 / 0.2,0.2,4325.632,4325.632,,,2024.12.18 15:20:49,filled
2024.12.18 15:33:11,20310182177,Crash 500 Index,buy,0.2 / 0.2,0.2,4330.988,4330.988,,,2024.12.18 15:33:11,filled
2024.12.18 16:00:04,20310197504,Crash 1000 Index,sell limit,1 / 0,1,5282.8235,5282.8235,5284.7823,,2024.12.18 18:37:45,canceled
2024.12.18 16:00:16,20310197637,Crash 1000 Index,sell limit,1 / 0,1,5282.6971,5282.6971,5284.6559,,2024.12.18 18:38:04,canceled
2024.12.18 16:00:29,20310197779,Crash 1000 Index,sell limit,1 / 0,1,5282.7603,5282.7603,5284.9086,,2024.12.18 18:37:41,canceled
2024.12.18 16:00:42,20310197897,Crash 1000 Index,sell limit,1 / 0,1,5282.8235,5282.8235,5284.8454,,2024.12.18 18:38:08,canceled
2024.12.18 16:00:54,20310198041,Crash 1000 Index,sell limit,1 / 0,1,5282.6971,5282.6971,5284.9086,,2024.12.18 18:37:38,canceled
2024.12.18 18:36:55,20310296207,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.18 18:36:56,filled
2024.12.18 18:36:56,20310296232,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.18 18:36:57,filled
2024.12.18 18:36:58,20310296261,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.18 18:36:58,filled
2024.12.18 18:36:58,20310296280,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.18 18:36:59,filled
2024.12.18 18:38:26,20310297042,Crash 1000 Index,sell,0.4 / 0.4,0.4,,market,,,2024.12.18 18:38:26,filled
2024.12.18 18:38:37,20310297139,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.18 18:38:38,filled
2024.12.18 18:52:41,20310304622,Crash 1000 Index,buy,1 / 1,1,5286.0921,5286.0921,,,2024.12.18 18:52:41,filled
2024.12.18 18:56:44,20310306665,Crash 1000 Index,buy,1 / 1,1,5287.3211,5287.3211,,,2024.12.18 18:56:44,filled
2024.12.18 19:02:09,20310311484,Crash 1000 Index,buy,1 / 1,1,5289.0051,5289.0051,,,2024.12.18 19:02:09,filled
2024.12.18 19:58:25,20310346493,Crash 1000 Index,buy,1 / 1,1,,market,,,2024.12.18 19:58:26,filled
2024.12.18 19:58:25,20310346494,Crash 1000 Index,buy,0.4 / 0.4,0.4,,market,,,2024.12.18 19:58:26,filled
2024.12.18 19:58:25,20310346495,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.18 19:58:26,filled
2024.12.18 19:58:43,20310346708,Crash 1000 Index,sell limit,1 / 1,1,5290.3346,5290.3346,,,2024.12.18 21:43:19,filled
2024.12.18 19:59:46,20310347240,Crash 1000 Index,sell limit,1 / 1,1,5290.2149,5290.2149,,,2024.12.18 21:42:52,filled
2024.12.18 20:00:00,20310347627,Crash 1000 Index,sell limit,1 / 0,1,5290.3876,5290.3876,,,2024.12.18 21:43:31,rejected
2024.12.18 20:00:22,20310347984,Crash 1000 Index,sell limit,1 / 1,1,5290.2725,5290.2725,,,2024.12.18 21:43:09,filled
2024.12.18 20:00:35,20310348174,Crash 1000 Index,sell limit,1 / 0,1,5290.33,5290.33,,,2024.12.18 21:43:18,rejected
2024.12.18 21:59:10,20310405797,Crash 1000 Index,buy,1 / 1,1,5295.5751,5295.5751,,,2024.12.18 21:59:10,filled
2024.12.18 22:00:16,20310406368,Crash 1000 Index,buy,1 / 1,1,5295.9061,5295.9061,,,2024.12.18 22:00:16,filled
2024.12.18 22:06:55,20310409076,Crash 1000 Index,buy,1 / 1,1,5298.1821,5298.1821,,,2024.12.18 22:06:55,filled
2024.12.19 17:09:39,20310966849,Boom 900 Index,buy limit,1 / 0,1,10246.196,10246.196,10239.135,,2024.12.19 18:53:24,canceled
2024.12.19 17:48:54,20310992234,Boom 900 Index,buy limit,1 / 0,1,10246.427,10246.427,10239.174,,2024.12.19 18:47:37,canceled
2024.12.19 17:53:54,20310995777,Jump 25 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.19 17:53:55,filled
2024.12.19 17:53:55,20310995791,Jump 25 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.19 17:53:56,filled
2024.12.19 17:54:00,20310995847,Jump 25 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.19 17:54:01,filled
2024.12.19 17:54:03,20310995875,Jump 25 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.19 17:54:04,filled
2024.12.19 17:56:06,20310997357,Jump 25 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.19 17:56:07,filled
2024.12.19 18:16:28,20311010159,Jump 25 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:16:28,filled
2024.12.19 18:16:28,20311010160,Jump 25 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:16:28,filled
2024.12.19 18:16:28,20311010161,Jump 25 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:16:28,filled
2024.12.19 18:16:28,20311010162,Jump 25 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:16:28,filled
2024.12.19 18:16:28,20311010163,Jump 25 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:16:28,filled
2024.12.19 18:17:09,20311010569,Volatility 50 (1s) Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:17:10,filled
2024.12.19 18:17:10,20311010574,Volatility 50 (1s) Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:17:11,filled
2024.12.19 18:17:15,20311010619,Volatility 50 (1s) Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:17:16,filled
2024.12.19 18:17:16,20311010627,Volatility 50 (1s) Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:17:17,filled
2024.12.19 18:17:17,20311010637,Volatility 50 (1s) Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:17:18,filled
2024.12.19 18:18:32,20311011381,Volatility 50 (1s) Index,sell,0.01 / 0.01,0.01,217501.7,217501.7,,,2024.12.19 18:18:32,filled
2024.12.19 18:18:32,20311011382,Volatility 50 (1s) Index,sell,0.01 / 0.01,0.01,217501.7,217501.7,,,2024.12.19 18:18:32,filled
2024.12.19 18:18:43,20311011483,Volatility 50 (1s) Index,sell,0.01 / 0.01,0.01,217491.22,217491.22,,,2024.12.19 18:18:43,filled
2024.12.19 18:18:43,20311011486,Volatility 50 (1s) Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.19 18:18:44,filled
2024.12.19 18:18:48,20311011532,Volatility 50 (1s) Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.19 18:18:49,filled
2024.12.19 18:19:23,20311012087,Volatility 50 (1s) Index,buy limit,0.01 / 0,0.01,217450.56,217450.56,,,2024.12.19 18:20:59,rejected
2024.12.19 18:19:32,20311012179,Volatility 50 (1s) Index,buy limit,0.01 / 0,0.01,217443.74,217443.74,,,2024.12.19 18:20:59,rejected
2024.12.19 18:19:41,20311012232,Volatility 50 (1s) Index,buy limit,0.01 / 0,0.01,217450.56,217450.56,,,2024.12.19 18:20:59,rejected
2024.12.19 18:19:47,20311012285,Volatility 50 (1s) Index,buy limit,0.01 / 0,0.01,217436.91,217436.91,,,2024.12.19 18:20:59,rejected
2024.12.19 18:19:54,20311012343,Volatility 50 (1s) Index,buy limit,0.01 / 0,0.01,217436.91,217436.91,,,2024.12.19 18:20:59,rejected
2024.12.19 18:20:10,20311012491,Volatility 50 (1s) Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:20:11,filled
2024.12.19 18:20:11,20311012506,Volatility 50 (1s) Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.19 18:20:12,filled
2024.12.19 18:20:15,20311012537,Volatility 50 (1s) Index,sell,0.01 / 0.01,0.01,217461.95,217461.95,,,2024.12.19 18:20:15,filled
2024.12.19 18:20:15,20311012538,Volatility 50 (1s) Index,sell,0.01 / 0.01,0.01,217461.95,217461.95,,,2024.12.19 18:20:15,filled
2024.12.19 18:52:28,20311032659,Volatility 50 (1s) Index,buy limit,1 / 0,1,217199.13,217199.13,,,2024.12.19 18:52:39,canceled
2024.12.19 18:53:44,20311033406,Boom 900 Index,buy,1 / 1,1,,market,,,2024.12.19 18:53:45,filled
2024.12.19 18:57:54,20311035772,Boom 900 Index,buy limit,1 / 0,1,10244.143,10244.143,,,2024.12.19 19:06:20,rejected
2024.12.19 18:58:04,20311035895,Boom 900 Index,buy limit,1 / 0,1,10243.868,10243.868,10241.993,,2024.12.19 19:06:41,rejected
2024.12.19 18:58:13,20311035973,Boom 900 Index,buy limit,1 / 0,1,10244.143,10244.143,10241.778,,2024.12.19 19:06:20,rejected
2024.12.19 19:07:03,20311041895,Boom 900 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.19 19:07:04,filled
2024.12.19 19:16:21,20311047937,Boom 900 Index,sell,1 / 1,1,10238.234,10238.234,,,2024.12.19 19:16:22,filled
2024.12.19 19:37:34,20311062392,Boom 900 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.19 19:37:35,filled
2024.12.19 19:40:46,20311064374,Boom 900 Index,buy limit,1 / 0,1,10228.757,10228.757,10224.05,,2024.12.19 20:03:26,canceled
2024.12.19 19:41:05,20311064604,Boom 900 Index,buy limit,0.5 / 0,0.5,10227.208,10227.208,10223.95,,2024.12.19 20:57:34,rejected
2024.12.19 20:03:22,20311078035,Boom 900 Index,buy,1 / 1,1,,market,,,2024.12.19 20:03:22,filled
2024.12.19 21:03:57,20311115170,Boom 900 Index,sell,1 / 1,1,,market,,,2024.12.19 21:03:58,filled
2024.12.19 21:07:28,20311117440,Volatility 50 (1s) Index,buy,0.011 / 0.011,0.011,,market,,,2024.12.19 21:07:28,filled
2024.12.19 21:10:32,20311118972,Volatility 50 (1s) Index,buy limit,0.011 / 0.011,0.011,217392.15,217392.15,217084.47,,2024.12.19 21:21:29,filled
2024.12.19 21:27:25,20311127547,Volatility 50 (1s) Index,sell,0.011 / 0.011,0.011,217090.13,217090.13,,,2024.12.19 21:27:26,filled
2024.12.19 21:27:25,20311127549,Volatility 50 (1s) Index,sell,0.011 / 0.011,0.011,217084.47,217084.47,,,2024.12.19 21:27:26,filled
2024.12.19 22:23:22,20311153798,Boom 900 Index,buy limit,1 / 0,1,10209.59,10209.59,10206.536,,2024.12.19 22:38:40,rejected
2024.12.19 22:23:37,20311153897,Boom 900 Index,buy limit,0.5 / 0.5,0.5,10209.503,10209.503,10206.126,,2024.12.19 22:38:48,filled
2024.12.19 22:42:47,20311161880,Boom 900 Index,sell,0.5 / 0.5,0.5,10206.126,10206.126,,,2024.12.19 22:42:48,filled
2024.12.20 04:57:33,20311281292,Boom 900 Index,buy limit,0.5 / 0,0.5,10031.459,10031.459,10018.713,,2024.12.20 07:00:43,canceled
2024.12.20 06:16:39,20311323743,Crash 1000 Index,sell limit,0.5 / 0,0.5,5304.2412,5304.2412,,,2024.12.20 07:00:59,canceled
2024.12.20 06:16:47,20311323840,Crash 1000 Index,sell limit,0.5 / 0,0.5,5304.315,5304.315,,,2024.12.20 07:01:03,canceled
2024.12.20 06:16:59,20311323954,Crash 1000 Index,sell limit,0.5 / 0,0.5,5304.5364,5304.5364,,,2024.12.20 07:01:06,canceled
2024.12.20 06:17:18,20311324161,Crash 1000 Index,sell limit,0.5 / 0,0.5,5304.4626,5304.4626,,,2024.12.20 07:01:09,canceled
2024.12.20 06:17:31,20311324339,Crash 1000 Index,sell limit,0.5 / 0,0.5,5304.4626,5304.4626,,,2024.12.20 07:01:12,canceled
2024.12.20 06:17:41,20311324442,Crash 1000 Index,sell limit,0.5 / 0,0.5,5304.1674,5304.1674,,,2024.12.20 07:01:16,canceled
2024.12.20 06:57:21,20311348890,Boom 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.20 06:57:22,filled
2024.12.20 06:57:28,20311348956,Boom 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.20 06:57:29,filled
2024.12.20 06:57:30,20311348965,Boom 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.20 06:57:30,filled
2024.12.20 06:59:48,20311350471,Boom 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.20 06:59:49,filled
2024.12.20 06:59:48,20311350472,Boom 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.20 06:59:49,filled
2024.12.20 06:59:48,20311350473,Boom 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.20 06:59:49,filled
2024.12.20 07:00:02,20311350606,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.20 07:00:03,filled
2024.12.20 07:00:05,20311350792,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.20 07:00:06,filled
2024.12.20 07:00:07,20311350848,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.20 07:00:08,filled
2024.12.20 07:01:41,20311351959,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.20 07:01:42,filled
2024.12.20 07:08:32,20311356168,Crash 1000 Index,buy,1 / 1,1,,market,,,2024.12.20 07:08:34,filled
2024.12.20 07:08:47,20311356293,Crash 1000 Index,buy,1 / 1,1,,market,,,2024.12.20 07:08:48,filled
2024.12.20 07:08:52,20311356361,Crash 1000 Index,buy,1 / 1,1,,market,,,2024.12.20 07:08:53,filled
2024.12.20 07:08:58,20311356403,Crash 1000 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.20 07:08:59,filled
2024.12.20 07:12:15,20311358692,Crash 1000 Index,sell limit,1 / 0,1,5305.496,5305.496,5306.8246,,2024.12.20 21:54:50,canceled
2024.12.20 07:12:24,20311358774,Crash 1000 Index,sell limit,1 / 0,1,5305.4709,5305.4709,,,2024.12.20 21:54:50,canceled
2024.12.20 07:12:33,20311358886,Crash 1000 Index,sell limit,1 / 0,1,5305.4876,5305.4876,,,2024.12.20 21:54:50,canceled
2024.12.20 07:12:51,20311359049,Crash 1000 Index,sell limit,1 / 0,1,5305.4777,5305.4777,,,2024.12.20 21:54:50,canceled
2024.12.20 10:25:11,20311489510,Boom 900 Index,buy limit,0.5 / 0,0.5,10108.116,10108.116,,,2024.12.20 11:21:46,canceled
2024.12.20 10:40:25,20311499608,Boom 900 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.20 10:40:26,filled
2024.12.20 11:00:03,20311512976,Boom 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.20 11:00:04,filled
2024.12.20 15:36:09,20311698220,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:36:09,filled
2024.12.20 15:36:10,20311698231,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:36:11,filled
2024.12.20 15:36:13,20311698263,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:36:14,filled
2024.12.20 15:36:16,20311698315,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:36:17,filled
2024.12.20 15:42:40,20311702017,Jump 50 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.20 15:42:40,filled
2024.12.20 15:42:40,20311702018,Jump 50 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.20 15:42:40,filled
2024.12.20 15:42:40,20311702019,Jump 50 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.20 15:42:40,filled
2024.12.20 15:42:40,20311702020,Jump 50 Index,sell,0.01 / 0.01,0.01,,market,,,2024.12.20 15:42:40,filled
2024.12.20 15:58:28,20311711627,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:58:29,filled
2024.12.20 15:58:33,20311711689,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:58:33,filled
2024.12.20 15:58:34,20311711702,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:58:34,filled
2024.12.20 15:58:34,20311711709,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:58:35,filled
2024.12.20 15:58:40,20311711773,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 15:58:41,filled
2024.12.20 16:05:00,20311716122,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 16:05:00,filled
2024.12.20 16:05:00,20311716132,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 16:05:01,filled
2024.12.20 16:05:01,20311716135,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 16:05:02,filled
2024.12.20 16:05:01,20311716137,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 16:05:02,filled
2024.12.20 16:05:02,20311716144,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 16:05:03,filled
2024.12.20 16:05:05,20311716288,Jump 50 Index,buy,0.01 / 0.01,0.01,,market,,,2024.12.20 16:05:06,filled
2024.12.20 16:12:55,20311721621,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721622,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721623,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721624,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721625,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721626,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721627,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721628,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721629,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721630,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:12:55,20311721632,Jump 50 Index,sell,0.01 / 0.01,0.01,32732.88,32732.88,,,2024.12.20 16:12:56,filled
2024.12.20 16:34:39,20311736633,Boom 900 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.20 16:34:40,filled
2024.12.20 16:34:44,20311736694,Boom 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.20 16:34:44,filled
2024.12.20 16:59:59,20311753339,Boom 900 Index,buy limit,1 / 1,1,10166.97,10166.97,10163.815,,2024.12.20 17:10:54,filled
2024.12.20 17:01:49,20311754720,Crash 500 Index,sell limit,1 / 0,1,4164.575,4164.575,4169.204,4112.248,2024.12.21 12:25:39,canceled
2024.12.20 17:02:28,20311755137,Crash 500 Index,sell limit,1 / 0,1,4164.561,4164.561,4169.163,4112.248,2024.12.21 12:25:39,canceled
2024.12.20 17:02:38,20311755208,Crash 500 Index,sell limit,1 / 0,1,4164.507,4164.507,4169.163,4112.248,2024.12.21 12:25:39,canceled
2024.12.20 17:02:49,20311755304,Crash 500 Index,sell limit,1 / 0,1,4164.454,4164.454,4169.109,4112.248,2024.12.21 12:25:39,canceled
2024.12.20 17:03:02,20311755456,Crash 500 Index,sell limit,1 / 0,1,4164.561,4164.561,4169.002,4112.248,2024.12.21 12:25:39,canceled
2024.12.20 17:14:36,20311762135,Boom 900 Index,sell,1 / 1,1,10163.815,10163.815,,,2024.12.20 17:14:37,filled
2024.12.20 17:28:41,20311771968,Boom 900 Index,buy limit,1 / 1,1,10036.938,10036.938,10027.442,,2024.12.22 10:16:14,filled
2024.12.21 12:23:36,20312380884,Crash 1000 Index,sell limit,1 / 0,1,5381.8835,5381.8835,5389.8365,5296.217,2024.12.22 15:55:14,rejected
2024.12.21 13:55:25,20312446634,Boom 900 Index,buy limit,0.5 / 0,0.5,10034.468,10034.468,10027.43,,2024.12.22 22:53:31,canceled
2024.12.21 18:34:08,20312629368,Boom 900 Index,buy,1 / 1,1,,market,,,2024.12.21 18:34:09,filled
2024.12.21 18:50:29,20312641253,Boom 900 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.21 18:50:30,filled
2024.12.21 18:53:27,20312643048,Boom 900 Index,sell,1 / 1,1,10139.502,10139.502,,,2024.12.21 18:53:28,filled
2024.12.21 18:53:55,20312643323,Boom 900 Index,sell,0.5 / 0.5,0.5,10139.187,10139.187,,,2024.12.21 18:53:56,filled
2024.12.21 23:29:21,20312785481,Crash 1000 Index,sell limit,1 / 0,1,5381.7008,5381.7008,5389.6151,5296.217,2024.12.22 15:54:35,rejected
2024.12.21 23:29:49,20312785645,Crash 1000 Index,sell limit,1 / 1,1,5381.4855,5381.4855,5389.3953,5296.217,2024.12.22 15:53:54,filled
2024.12.21 23:30:08,20312785712,Crash 1000 Index,sell limit,1 / 0,1,5381.9827,5381.9827,5389.6908,5296.217,2024.12.22 15:55:31,rejected
2024.12.21 23:30:27,20312785785,Crash 1000 Index,sell limit,1 / 1,1,5381.3134,5381.3134,5389.4036,5296.217,2024.12.22 15:53:27,filled
2024.12.22 15:05:14,20313239006,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.22 15:05:15,filled
2024.12.22 15:05:17,20313239035,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.22 15:05:18,filled
2024.12.22 15:15:25,20313245794,Crash 1000 Index,buy,1 / 1,1,,market,,,2024.12.22 15:15:26,filled
2024.12.22 15:15:37,20313245920,Crash 1000 Index,buy,1 / 1,1,,market,,,2024.12.22 15:15:37,filled
2024.12.22 15:58:28,20313272163,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.22 15:58:29,filled
2024.12.22 16:17:21,20313285281,Crash 1000 Index,buy,0.5 / 0.5,0.5,5389.3019,5389.3019,,,2024.12.22 16:17:22,filled
2024.12.22 16:17:38,20313285616,Crash 1000 Index,buy,1 / 1,1,5389.3953,5389.3953,,,2024.12.22 16:17:39,filled
2024.12.22 16:17:38,20313285617,Crash 1000 Index,buy,1 / 1,1,5389.4036,5389.4036,,,2024.12.22 16:17:39,filled
2024.12.22 22:54:58,20313512471,Boom 900 Index,buy limit,1 / 0,1,10036.304,10036.304,10026.683,,2024.12.23 13:31:16,canceled
2024.12.22 22:58:52,20313513950,Boom 1000 Index,buy limit,0.5 / 0,0.5,20026.8014,20026.8014,20014.6006,,2024.12.22 23:18:03,canceled
2024.12.23 09:56:44,20313784054,Boom 900 Index,sell,1 / 1,1,10272.036,10272.036,,,2024.12.23 09:56:45,filled
2024.12.23 10:25:06,20313801103,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.23 10:25:07,filled
2024.12.23 10:25:08,20313801126,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.23 10:25:08,filled
2024.12.23 10:25:09,20313801144,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.23 10:25:09,filled
2024.12.23 10:25:10,20313801159,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.23 10:25:10,filled
2024.12.23 10:25:13,20313801205,Crash 1000 Index,sell,1 / 1,1,,market,,,2024.12.23 10:25:14,filled
2024.12.23 10:54:40,20313819847,Crash 1000 Index,buy,1 / 1,1,5440.6139,5440.6139,,,2024.12.23 10:54:41,filled
2024.12.23 10:54:40,20313819849,Crash 1000 Index,buy,1 / 1,1,5440.6139,5440.6139,,,2024.12.23 10:54:41,filled
2024.12.23 10:54:40,20313819850,Crash 1000 Index,buy,1 / 1,1,5440.6139,5440.6139,,,2024.12.23 10:54:41,filled
2024.12.23 10:54:40,20313819851,Crash 1000 Index,buy,1 / 1,1,5440.6139,5440.6139,,,2024.12.23 10:54:41,filled
2024.12.23 10:54:40,20313819852,Crash 1000 Index,buy,1 / 1,1,5440.6139,5440.6139,,,2024.12.23 10:54:41,filled
2024.12.23 11:03:14,20313825411,Crash 1000 Index,sell limit,1 / 0,1,5477.9064,5477.9064,,,2024.12.24 06:33:35,canceled
2024.12.23 11:05:47,20313827000,Crash 1000 Index,sell limit,1 / 0,1,5478.6134,5478.6134,5481.7067,,2024.12.24 06:33:39,canceled
2024.12.23 11:05:59,20313827088,Crash 1000 Index,sell limit,1 / 0,1,5477.9064,5477.9064,5481.4416,,2024.12.24 06:33:31,canceled
